ID,Text Blocks,Goal Score
1,Achieve and sustain 50% women in management roles globally,0.9902437329292297
2,Improve operational water-use efficiency by 25% in high water-risk,0.9902034997940063
3,Achieve and sustain 50% women in management roles,0.9901800155639648
4,Achieve 10% Black representation in U.S. managerial populations,0.989998996257782
5,"Design 100% of packaging to be recyclable, compostable, biodegradable",0.989936113357544
6,"Design 100% of packaging to be recyclable, compostable, biodegradable or reusable by 20251",0.9898583292961121
7,Achieve our goal of using 50% recycled content in our plastic packaging,0.9896873831748962
8,Achieve 10% Hispanic representation in U.S. managerial populations,0.989643931388855
9,Extend the principles of our Supplier Code of Conduct to all of our franchisees and joint ventures by 2025,0.9892432689666748
10,Spread the adoption of regenerative agriculture practices across 7 million acres of the land used around the world to grow our crops and ingredients for our products,0.988796591758728
11,Invest to increase recycling rates in key markets by 20252,0.9887245297431946
12,Use market-leading bio-based materials and renewable materials,0.988443911075592
13,"Continue to adopt the Alliance for Water Stewardship (AWS) Standard in high water-risk manufacturing areas, by 2025, as a vehicle for water advocacy",0.9884325861930847
14,Reduce sodium: ≥ 75% of convenient foods portfolio volume will not exceed 1.3 milligrams of sodium per Calorie,0.9882857799530029
15,Achieve and sustain pay equity for our global professional population by maintaining a comprehensive global pay equity review process,0.9881808757781982
16,"Sustainably source 100% of our key ingredients, expanding to include not only our grower-sourced crops (potatoes, whole corn and oats), but also key crops from third parties, such as vegetable oils and grains",0.9880077838897705
17,exceed 1.1 grams of saturated fat per 100 Calories,0.9878894686698914
18,become higher priorities over time and to establish new action plans,0.9873392581939697
19,Advocate for and contribute to a measurable improvement in water-use efficiency of farmers in high water-risk watersheds where we directly source,0.9870982766151428
20,Best-in-class water-use efficiency in 100% of high water-risk PepsiCo and third-party manufacturing facilities,0.986968994140625
21,Invest to increase recycling rates in key markets by 2025,0.9867925643920898
22,Reduce saturated fats: ≥ 75% of convenient foods portfolio volume will not exceed 1.1 grams of saturated fat  per 100 Calories,0.9867812991142273
23,Reduce saturated fats: ≥ 75% of convenient foods portfolio volume will not,0.9866308569908142
24,PepsiCo Europe sets ambition to eliminate virgin fossil-based plastic in all of its crisp and chip bags by the end of the decade,0.9865322709083557
25,Invest to increase collection and recycling rates,0.9862772822380066
26,Reduce added sugars: ≥ 67% of beverage portfolio volume will have,0.9858091473579407
27,"In early 2022, PepsiCo Europe set a new ambition to use 100% recycled or renewable plastic in all crisp and chip packets by 2030, which is projected to reduce GHG emissions in Europe from film food packaging by up to 40%.",0.9846467971801758
28,"Reduce virgin material use, increase recycled materials like recycled polyethylene terephthalate (rPET), scale reusable models and use low-carbon alternatives or renewable material",0.9844091534614563
29,Expand low- or no-packaging formats such as  SodaStream,0.9841183423995972
30,"2021PepsiCo announces a 2030 goal to spread regenerative agriculture practices across 7 million acres, estimated to eliminate at least 3 million tons of GHGs",0.9836201667785645
31,Reach 100 million people with safe water access2,0.9834582805633545
32,"PepsiCo, ADM announce groundbreaking agreement aiming to reduce carbon intensity by supporting regenerative agriculture practices on up to 2 million acres of farmland",0.9826699495315552
33,"2018PepsiCo acquires SodaStream, #1 sparkling water brand in the world by volume, with the potential to avoid 200 billion single-use plastic bottles by 2030",0.9826212525367737
34,2020PepsiCo achieves shift to 100% renewable electricity in U.S. direct operations,0.9823336601257324
35,Increase recycled content goal,0.9823319315910339
36,"2021PepsiCo sets an ambitious new target to achieve net-zero emissions by 2040, one decade earlier than called for in the Paris Agreement",0.9817947149276733
37,Design packaging to be recyclable wherever it is sold,0.9815519452095032
38,"2020PepsiCo exceeds safe water access goal 5 years early, delivering access to safe water to more than 55 million people to date since 2006",0.9808563590049744
39,PepsiCo announces $216 million investment in long-term partnerships with three major farmer-facing organizations to support regenerative agriculture transformation on more than three million acres of U.S. farmland,0.980717122554779
40,Reduce Scope 1 and 2 emissions by 75%1,0.9806129932403564
41,"improvement in the health of high water-risk watersheds where we directly source our crops, including an improvement in water-use efficiency of 15% by 20253",0.980160653591156
42,Download 2022 ESG Performance Metrics,0.97853684425354
43,Label-free PET bottle Label-free PET bottle successfully launched in Korea in 2021 and China in 2022,0.9773234724998474
44,"Continue to develop sustainable manufacturing, warehousing and distribution",0.9761465191841125
45,Reduce added sugars: ≥ 67% of beverage portfolio  volume will have ≤100 Calories from added sugars per  12 oz.,0.9760202169418335
46,World-class water-use efficiency in all other PepsiCo and third-party manufacturing facilities,0.9748084545135498
47,"In 2022, 56% of our beverage portfolio volume contained no more than 100 Calories from added sugars per 12 oz.",0.9740464687347412
48,PepsiCo’s Supplier Diversity Program celebrates 40th anniversary and commits to spending more than $400 million annually with Black and Hispanic-owned suppliers,0.9731040000915527
49,Continue to help address inequalities for historically marginalized people and underserved businesses and communities,0.9718236923217773
50,Promote fair and safe working conditions for all by advancing respect for human rights everywhere we operate and throughout our business activities,0.970319390296936
51,Continue to help address inequalities for historically marginalized people and underserved businesses  and communities,0.9690979719161987
52,2022Global packaging goalPepsiCo announces a global packaging goal to deliver 20% of beverage servings sold through reusable models by 2030,0.9690662622451782
53,PepsiCo Beverages North America invests $35 million to help close gap in recycling access through investment in Closed Loop Local Recycling Fund,0.9687181711196899
54,"In 2022, employees completed over 1 million hours of training",0.9677820205688477
55,"Agrovita’s aim is to drive regenerative practices on more than 29,000 acres and to support",0.9672224521636963
56,"Reduce virgin material use, increase recycled materials like rPET",0.9668940305709839
57,Achieve net-zero emissions across our value chain by 2040.,0.9665292501449585
58,Pilot reuse models for foods portfolio,0.9659878015518188
59,"Improve the livelihoods of more than 250,000 people  in our agricultural supply chain and communities, including  by economically empowering women",0.9659788608551025
60,The 10-year-old program has a retention rate of 70%.,0.965577244758606
61,"PepsiCo introduces new packaging goal, doubling down on scaling reusable packaging options",0.965016782283783
62,average yield improvements of 3% and reduced GHG emissions by more than 20%.,0.962557852268219
63,"Leverage our scaled brands to embody and amplify positive outcomes for the planet and people, including empowering consumers with transparent environmental labeling on our  key products",0.9607886075973511
64,Achieve net-zero emissions by 2040.,0.9604431986808777
65,"In the U.S., we sell LIFEWTR in 100% rPET bottles and as of 2022, have begun to convert all 20oz bottles of Pepsi, including Pepsi Zero Sugar to 100% rPET (we plan to convert all Pepsi-branded products in the U.S. to 100% rPET bottles by 2030).",0.9546363353729248
66,with WWF to support watershed conservation in four of the country’s 22 strategic water sourcing areas.,0.9463822245597839
67,Reach 100 million people with safe water access1,0.9393150210380554
68,Empower our associates with the resources and time needed to build and cultivate prosperity in  our communities,0.938327968120575
69,"Adapt Increase water manufacturing securityfootprintthrough holistic watershed solutions to for potential vulnerabilities to climate risks, such as flooding from rising sea levels",0.9380685687065125
70,"•  Scaling new business models that avoid or minimize single-use packaging materials (e.g., models that reuse, refill, prepare at home, utilize concentrates like powders, drops, etc.), with the aim of delivering 20% of all beverage servings we sell through reusable models by 2030",0.934786856174469
71,Continue to make measurable progress against our Racial Equality Journey goals in the U.S.,0.9303255677223206
72,"Reduce Scope 3 emissions by 40%1, 2",0.9242541193962097
73,Achieve and sustain pay equity for our global professional,0.9181775450706482
74,"No artificial flavors, no preservatives",0.9091449975967407
75,Set new global packaging goal to deliver 20% of all beverage servings we sell through reusable models by 2030.,0.9089666604995728
76,"Reduce absolute greenhouse gas (GHG) emissions across our value chain by more than 40% by 2030, including a 75% reduction in emissions from our direct operations.",0.8998578190803528
77,"Expand our portfolio to provide more consumer choices with products that are better for the planet, as well as people.",0.8857269287109375
78,develop an action plan for sustainable ingredients and to build regenerative agriculture acres by the end 2023.,0.8769364953041077
79,Ensure farming as a sustainable livelihood,0.8694301247596741
80,"Reduce total Scope 1, 2 & 3 emissions by more than 40%1, 2",0.8606555461883545
81,We aim to achieve 100% renewable electricity in our operations by 2030 and in all our franchise and third-party operations by 2040.2,0.8559377789497375
82,We estimate our efforts will reduce and remove at least 10 million tons of GHG emissions by the end of the decade.,0.8414672613143921
83,Shift to renewable electricity and fuels globally,0.8235040307044983
84,"Excluding these additional company-owned facilities water usage, we replenished 52% of water used in high water-risk facilities in 2022, representing progress against our original 2025 goal",0.7966568470001221
85,"Continue to develop sustainablemanufacturing, warehousing and distribution",0.7696680426597595
86,"Engaging with suppliers and the industry (particularly for palm oil) to aim for zero deforestation, no peat loss or conversion in our supply chains.",0.7488014101982117
87,"Improve operational water-use efficiency by 25% in high water-risk areas by 20251, 2",0.7175455093383789
88,"No artificialflavors, colorsor preservatives",0.668445885181427
89,PepsiCo has set a goal of extending the principles of the Global Supplier Code to all our franchisees and joint venture partners by 2025.,0.663780689239502
90,Through implementing these programs we look to support the healthy functioning of watersheds which in turn supports reducing water stress and imbroves long-term sustainability of water resources in the area,0.5759004354476929
91,"In 2021 and 2022, PepsiCo Asia Pacific, Australia, New Zealand and China (APAC) launched 100% rPET beverage products in Australia, New Zealand and Vietnam.",0.5758612155914307
92,Minimize plastic across our packaging through lightweighting,0.5343775749206543
93,Feed more people with fewer inputs,0.4738258421421051
94,Maintain living roots as much as,0.4709419906139374
95,"In 2021, PepsiCo and the PepsiCo Foundation launched a two-part scholarship program to support 4,000 Black and Hispanic collegians over five years.",0.465321809053421
96,Incorporate post-consumer recycled content,0.4385862350463867
97,Reduce vulnerability to climate change impacts by incorporating climate risk into business Reduce vulnerability to climate change impacts continuity planningby incorporating climate risk into business continuity planning,0.4170272946357727
98,"In 2022, we committed $35 million to help create the Closed Loop Local Recycling Fund to advance new small-scale, modular recycling systems in U.S. communities.",0.41360709071159363
99,"In support of our goal of being net water positive in 100% of high water-risk company-owned and third-party manufacturing facilities by 2030, we are driving progress and accountability on water-use efficiency in our own operations.",0.40690454840660095
100,2021 and 2020 results reflect the exclusion of SodaStream and Pioneer Foods.,0.39002224802970886
101,"Reduce Scope 3 emissions by 40%1,2",0.38187137246131897
102,Commitment to local grassroots work,0.3524820804595947
103,Drive regenerative agriculture practicesand explore heat-resistant crops to address climate change eﬀects on growing cycle,0.3462502360343933
104,"Excluding these additional company-owned facilities’ water usage, we replenished 52% of water used in high water-risk facilities in 2022, representing progress against our original 2025 goal.  ",0.3347340226173401
105,Scale renewable plastics made from bio-based materials,0.332731693983078
106,"We are reinventing our packaging materials and solutions to be recyclable, compostable, biodegradable, or reusable by design",0.322173535823822
107,Build more resilient agricultural systems,0.31646662950515747
108,Build soil health and fertility,0.3001699447631836
109,Increase water securityand manage droughts with holistic watershed solutions,0.2997482120990753
110,"In 2022, we restated 2021 results due to remeasurement of 2020 baseline.",0.2657713294029236
111,Positive Value Chain pillar alongside all of our packaging goals.,0.23948165774345398
112,Increase water securityIncrease water securityand manage droughts with holistic watershed and manage droughts solutions,0.2240995168685913
113,We remain focused on our goal of 50% women in management roles around the world by 2025.,0.22099213302135468
114,"In 2022, we continued monitoring data across our internal working councils for our Racial Equality Journey (REJ) to help ensure we can sustain our progress well beyond 2025.",0.21016563475131989
115,"Our net water positive ambition is to use water as efficiently as possible across our manufacturing operations and agriculture practices, replenish local watersheds by returning more than 100% of the water we use and deliver safe water access to those who need it most.",0.2083505392074585
116,"include not only our grower-sourced crops (potatoes, whole corn",0.19681788980960846
117,Continue to provide consumers choice for every occasion by expanding our product offerings by 2025.,0.18320317566394806
118,"PepsiCo has the potential to scale this application, where regulations permit, at up to 30 high water-risk areas by 2030.",0.17171703279018402
119,"Increase the employability of our people through  increased access to degrees, skill development and new roles, providing meaningful growth opportunities to everyone at every stage",0.16612747311592102
120,"Initial target setting for this metric did not include Pioneer Foods, which delivered accessibility for over 20 million people in 2021.",0.15458859503269196
121,We are also making progress toward our goal of 100% adoption of the Alliance for Water Stewardship (AWS) Standard in high water-risk manufacturing areas by 2025.,0.1510942429304123
122,•  Make nutritious food accessible to 50 million people,0.1490674763917923
123,Continue to strive for an injury-free work environment1,0.14256185293197632
124,"Aligned with the Ellen MacArthur Foundation’s Reuse – Rethinking Packaging framework, our four-part strategy to achieve this goal includes expanding our SodaStream business at home and in workplaces through SodaStream Professional; building out our refillable",0.13863177597522736
125,Partner with communities to advance food security and make nutritious food accessible to 50 million people3,0.132402241230011
126,Learn more about our efforts to advocate for and contribute to a measurable improvement in water-use efficiency of farmers in high water-risk watersheds where we directly source our crops and our work to deliver safe water access to 100 million people by 2030.,0.12874513864517212
127,"Sustainably source 100% of our key ingredients, expanding to",0.12572860717773438
128,"We are committed to respecting human rights and driving fair and safe working conditions throughout our value chain, including maintaining high safety standards and striving for an injury-free work environment.",0.11815701425075531
129,accessible to 50 million people,0.11657614260911942
130,"• Make a positive impact on local communities worldwide by spending more than 290,000 hours in volunteering actions.",0.10460326820611954
