ID,Text Blocks,Goal Score
1,Achieve Zero Waste to Landfill for our global data center operations,0.9901201725006104
2,Achieve net-zero emissions across all of our operations and value chain by 2030,0.9900665283203125
3,Establish emissions reduction targets and technology-neutral pathways to achieve a low-carbon,0.9899020195007324
4,Make product packaging 100% plastic-free by 2025,0.9896953105926514
5,Achieve UL 2799 Zero Waste to Landfill certification at all final,0.9896082282066345
6,Use recycled or renewable material in at least 50% of plastic used across,0.9892633557319641
7,convert all emissions to metric tons of carbon dioxide,0.9890204071998596
8,Achieve UL 2799 Zero Waste,0.9883032441139221
9,Divert all food waste from landfill by 2025,0.988178551197052
10,Run on 24/7 carbon-free energy on every grid where we operate by 2030,0.9880492091178894
11,make a Biophilic Design Toolkit that was launched in 2022,0.987991988658905
12,operate our data centers and office campuses on 24/7,0.987747073173523
13,advocate for greater transparency in non-RTO (Regional Transmission Organization) regions,0.9869571924209595
14,"In 2022, the global landfill diversion rate for our offices",0.9861679673194885
15,"Maximize the reuse of finite resources across our operations, products, and supply chains",0.986158549785614
16,Chile to build 23 new wind turbines in Chile’s Biobío,0.9860985279083252
17,source tool to organize hundreds of public sustainability,0.9857779741287231
18,encourage them to commit to procuring 100% renewable,0.9854389429092407
19,in 2022 to replace an estimated 30 metric tons of plastic,0.9845853447914124
20,to Landfill certification at all final assembly manufacturing,0.9835157990455627
21,Replenish more water than we consume and help improve water quality and ecosystem health in the communities where we operate,0.9833348989486694
22,Zero Waste to Landfill progress and certifications,0.9822821617126465
23,100% plastic-free by 2025,0.9799267649650574
24,minimize construction waste involved working closely,0.9797541499137878
25,"Due to these solutions, 23% of our total data center water",0.9765586853027344
26,"In 2022, in addition to our CDP supply chain disclosure",0.9762836694717407
27,replenish over 1.3 billion gallons of water annually once,0.9760230779647827
28,"Resources Institute (WRI), will receive $5 million to support",0.9759997725486755
29,"2% change from 2021 (66% CFE), as a result of including third-party data",0.9754632115364075
30,due to Scope 3 methodology update,0.9744345545768738
31,least 50% of plastic used across our consumer hardware,0.9740092754364014
32,we strive to align measurement of waste diversion at our data centers with the UL Environment Standard,0.9735382199287415
33,manage water responsibly and drive responsible water,0.9721936583518982
34,Landfill diversion rate for offices and data centers,0.9702033400535583
35,Bill 2022 to enable the country to meet its Paris Agreement,0.9688405394554138
36,"Strengthen global climate action efforts through the Paris Agreement, G20, and other multilateral",0.9681820273399353
37,assembly consumer hardware manufacturing sites by 2022,0.9680678248405457
38,90% discharge flow factor to the facility water withdrawal,0.9673445820808411
39,Year set: 2021    |    Base year: 2019    |    Target year: before 2030,0.9670402407646179
40,"have access to reliable, cost-effective, carbon-free",0.9662489295005798
41,Engagement with external targets and initiatives related to net zero,0.966222882270813
42,Challenge (LBC) and Zero Carbon Certification.,0.9658477306365967
43,Zero Waste to Landfill; Working with suppliers - Manufacturing waste,0.9658262133598328
44,"In 2022, EIE released building emissions data for 4,000 new",0.9643678665161133
45,drive better manufacturing across Google’s supply chain,0.9632380604743958
46,Google public goal to 100% RE match,0.9627141952514648
47,to achieve net-zero emissions across all of our operations,0.9617698788642883
48,"In 2020, Google shared our aspiration to help others reduce",0.9566490650177002
49,committed to contract for durable and scalable net carbon,0.9564470648765564
50,"targets, and 12% (26 suppliers) have targets that are part",0.9564358592033386
51,Year set: 2021    |    Base year: N/A    |    Target year: 2030,0.9536989331245422
52,100% match with carbon-free energy,0.953472375869751
53,"For 2022, our shuttle buses in the Bay Area",0.9533748626708984
54,Year set: 2022    |    Base year: N/A    |    Target year: 2025,0.9532853364944458
55,Year set: 2020    |    Base year: N/A    |    Target year: 2022,0.9529955387115479
56,See our Environmental data tables for our 2022 water,0.9525038599967957
57,undertake critical home pre-weatherization and safety,0.9511530995368958
58,Year set: 2020    |    Base year: N/A   |    Target year: 2025,0.9480295181274414
59,EPA AVERT marginal emissions for the 95% of electricity savings that occur,0.9441419839859009
60,through our products by 2022,0.9429028630256653
61,and 3 absolute emissions (versus our 2019 baseline) before 2030,0.9389685392379761
62,Year set: 2020    |    Base year: N/A    |    Target year: 2030,0.9379053115844727
63,adding clean energy to the regional U.S. PJM power grid,0.9335833787918091
64,launch a statewide air quality and greenhouse gas,0.9295162558555603
65,our broader goal to enable 5 GW of new carbon-free,0.92645263671875
66,compensate for our lack of renewable energy purchases,0.924166738986969
67,"represents a 2% change from 2021 (66% CFE), as a result",0.9236753582954407
68,"remove 112,000 tons of CO2 between 2024 and 2030.",0.9189469218254089
69,See the Environmental data tables for Carbon intensity per unit of revenue,0.9125500321388245
70,product portfolio by 2025,0.9123445153236389
71,Scope: All final assembly manufacturing sites globally for Google consumer hardware products,0.9102620482444763
72,For products launched in 2020 and 2021,0.9082285761833191
73,"In 2022, Google reached 64% carbon-free energy globally on an hourly basis.",0.9067285060882568
74,maintain the environmental integrity of grid-based hydrogen production.,0.8843197226524353
75,"or improve natural pest control, protect groundwater and surface water",0.8697041869163513
76,"Reduce 50% of our combined Scope 1, 2 (market-based),",0.8596109747886658
77,represent 75% of our carbon footprint.,0.8493888974189758
78,"In 2022, to activate industry-wide change, Google",0.8445882201194763
79,Help 1 billion people make,0.7468813061714172
80,accelerate 13 climate tech companies from the sub,0.6686417460441589
81,Advance carbon-free energy across,0.6626782417297363
82,maximize reuse of existing materials.,0.6510264873504639
83,Support water security with technology,0.6351060271263123
84,Consider carbon accounting principles,0.6307093501091003
85,core public policy objectives and their policy advocacy,0.6037906408309937
86,ensure the integrity and climate impact of CDR solutions.,0.5922274589538574
87,"In 2022, we expanded eco-friendly routing to Canada",0.5652999877929688
88,We strive to provide electric vehicle charging,0.5595659017562866
89,Use recycled or renewable,0.5046446323394775
90,"As a champion for the Carbon Dioxide Removal sector, Google committed to contract for durable and scalable net carbon dioxide removal to be achieved by the end of 2030.",0.49003827571868896
91,stewardship: we aim to replenish 120% of the freshwater 97,0.4612528681755066
92,"to 2022, Nest thermostats have helped customers",0.42299777269363403
93,boost responses to disaster-related claims.,0.3547062277793884
94,We procure building materials for development projects,0.3507719039916992
95,"activate the entire food ecosystem, from manufacturers",0.3487814962863922
96,prioritize planting trees in areas with the highest need.,0.34436893463134766
